rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
676.0,,,33560,pok,,,14334,τρύφος ,,Bruchstück,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,426.0,,empty
676.0,,,33620,pok,,,14394,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,428.0,,empty
682.0,,,33687,pok,,,14461,frūstror,,"täusche, hintergehe",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,433.0,,empty
691.0,,,33816,pok,,,14590,uowahst ,,Hinterkopf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,436.0,,empty
704.0,,,33949,pok,,,14723,im,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,ahd. as.,conflict
707.0,,,33962,pok,,,14736,es(is),,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,ahd. as.,conflict
707.0,,,33967,pok,,,14741,iro,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,as. ahd.,conflict
707.0,,,33971,pok,,,14745,imu,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,ahd. as.,conflict
707.0,,,34000,pok,,,14774,ιος (νι),,wer immer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,phryg,unmapped
707.0,,,34007,pok,,,14781,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
707.0,,,34010,pok,,,14784,ὅτερος,,welcher von beiden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,gr. (kret. gort.),conflict
707.0,,,34016,pok,,,14790,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
707.0,,,34037,pok,,,14811,é-tot,,"der hier, dieser",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
709.0,,,34046,pok,,,14820,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
710.0,,,34078,pok,,,14852,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34135,pok,,,14909,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34152,pok,,,14926,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34164,pok,,,14938,astēn ,,ebenhier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34165,pok,,,14939,so-in ,,derselbe hier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34166,pok,,,14940,do-in ,,derselbe da,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34167,pok,,,14941,no-in ,,derselbe dort,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34208,pok,,,14982,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438.0,,empty
712.0,,,34222,pok,,,14996,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,439.0,,empty
712.0,,,34249,pok,,,15023,etan,,essen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,440.0,as. ags. ,conflict
712.0,,,34321,pok,,,15095,ās,,"Fleisch eines toten Körpers, Köder, Aas",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,440.0,ahd. as.,conflict
712.0,,,34472,pok,,,15246,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,445.0,,empty
714.0,,,34525,pok,,,15299,ē-,,aus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,448.0,osk.-umbr. ,conflict
714.0,,,34555,pok,,,15329,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,448.0,,empty
714.0,,,34646,pok,,,15420,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,,empty
719.0,,,34687,pok,,,15461,wīd,,weit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,ags. as. ,conflict
725.0,,,34776,pok,,,15550,jār,,Jahr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,as. ahd. ,conflict
726.0,,,34794,pok,,,15568,ei,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,452.0,mhd. nhd. ,conflict
728.0,,,34846,pok,,,15620,ār,,Ruderstange,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451.0,aisl. ags.,conflict
729.0,,,34975,pok,,,15749,Αἴσαρος ,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,458.0,,empty
729.0,,,35020,pok,,,15794,ebol,,Fohlen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,460.0,cymr. corn.,conflict
729.0,,,35031,pok,,,15805,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,460.0,,empty
729.0,,,35269,pok,,,16043,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,464.0,,empty
748.0,,,35281,pok,,,16055,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,465.0,,empty
750.0,,,35341,pok,,,16115,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,467.0,,empty
750.0,,,35398,pok,,,16172,elkúnė ,,Ellenbogen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,468.0,,empty
752.0,,,35489,pok,,,16263,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,471.0,,empty
752.0,,,35490,pok,,,16264,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,472.0,,empty
754.0,,,35552,pok,,,16326,ἔνι,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,gr. (poet.),conflict
754.0,,,35553,pok,,,16327,ἐνί ,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,gr. (poet.),conflict
757.0,,,35570,pok,,,16344,en,,in,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,corn. bret. ,conflict
764.0,,,35652,pok,,,16426,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,,empty
764.0,,,35718,pok,,,16492,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,476.0,,empty
770.0,,,35774,pok,,,16548,nef,,Himmel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,480.0,cymr. corn.,conflict
773.0,,,35823,pok,,,16597,ambu,,Wasser,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,480.0,,empty
773.0,,,35923,pok,,,16697,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,481.0,,empty
773.0,,,35944,pok,,,16718,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,482.0,,empty
773.0,,,35964,pok,,,16738,naw,,neun,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,483.0,cymr. corn.,conflict
774.0,,,35996,pok,,,16770,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,483.0,,empty
782.0,,,36138,pok,,,16912,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,486.0,,empty
786.0,,,36263,pok,,,17037,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,491.0,,empty
788.0,,,36291,pok,,,17065,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,492.0,,empty
788.0,,,36314,pok,,,17088,urur ,,"Möwe, Weihe",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,495.0,,empty
793.0,,,36448,pok,,,17222,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,,empty
796.0,,,36477,pok,,,17251,rinnan,,"fließen, schwimmen, laufen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,ahd. as.,conflict
796.0,,,36483,pok,,,17257,rennen,,rennen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,ahd. mhd.,conflict
796.0,,,36543,pok,,,17317,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,,empty
801.0,,,36587,pok,,,17361,rīsan,,sich erheben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,ags. as. ,conflict
804.0,,,36670,pok,,,17444,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497.0,,empty
804.0,,,36726,pok,,,17500,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,499.0,,empty
804.0,,,36727,pok,,,17501,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,499.0,,empty
804.0,,,36777,pok,,,17551,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,501.0,,empty
804.0,,,36804,pok,,,17578,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,503.0,,empty
804.0,,,36820,pok,,,17594,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,505.0,,empty
831.0,,,37208,pok,,,17982,sunnea ,,"Hinderung, Not",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516.0,as. ahd. ,conflict
840.0,,,37343,pok,,,18117,edwīt,,"Schmach, Schimpf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523.0,ags. as. ,conflict
840.0,,,37347,pok,,,18121,ed-,,wieder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523.0,ags. as. ,conflict
840.0,,,37387,pok,,,18161,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,526.0,,empty
840.0,,,37464,pok,,,18238,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,530.0,,empty
840.0,,,37475,pok,,,18249,ūder,,Euter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,531.0,as. ags. ,conflict
848.0,,,37532,pok,,,18306,Vesuvius,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,533.0,lat. (osk.),conflict
848.0,,,37533,pok,,,18307,vāghát-,,"der Gelobende, Beter, Veranstalter eines Opfers",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,534.0,ai. ved.,conflict
850.0,,,37561,pok,,,18335,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,535.0,,empty
851.0,,,37563,pok,,,18337,kaka,,"kleines, rundes und flaches Brot",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,536.0,norw. schwed.,conflict
854.0,,,37609,pok,,,18383,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,537.0,,empty
867.0,,,37748,pok,,,18522,garm ,,"Ton, Laut",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,542.0,cymr. corn. bret.,conflict
879.0,,,37944,pok,,,18718,chil,,porrus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,549.0,amhd.,unmapped
889.0,,,38093,pok,,,18867,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,,empty
891.0,,,38125,pok,,,18899,klatra,,hudeln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,norw. schwed. mdartl.,conflict
895.0,,,38195,pok,,,18969,Klammer,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,mhd. nhd.,conflict
897.0,,,38226,pok,,,19000,klemmen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,ahd. nhd.,conflict
897.0,,,38230,pok,,,19004,klamm ,,steif (krampfig) vor Kälte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,nhd. (nd.),conflict
900.0,,,38253,pok,,,19027,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,,empty
901.0,,,38296,pok,,,19070,glu-ri,,Knie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,alb. (geg.),conflict
901.0,,,38297,pok,,,19071,gju-ri ,,Knie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554.0,alb. (tosk.),conflict
901.0,,,38635,pok,,,19409,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,560.0,,empty
904.0,,,38782,pok,,,19556,knort,,"Knorren, Knoten, unreifes Obst",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,564.0,,empty
922.0,,,39249,pok,,,20023,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,567.0,,empty
922.0,,,39263,pok,,,20037,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,568.0,,empty
922.0,,,39271,pok,,,20045,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,568.0,,empty
922.0,,,39299,pok,,,20073,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,568.0,,empty
922.0,,,39307,pok,,,20081,kång ,,"lebhaft, erregt (bes. von Pferden) ",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,569.0,,empty
922.0,,,39308,pok,,,20082,kynge ,,Bündel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,569.0,,empty
922.0,,,39312,pok,,,20086,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,569.0,,empty
774.0,,,39424,pok,,,20198,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,572.0,,empty
774.0,,,39437,pok,,,20211,gre ,,Pferdeherde,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,573.0,cymr. corn. bret.,conflict
774.0,,,39452,pok,,,20226,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,573.0,,empty
932.0,,,39649,pok,,,20423,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,,empty
933.0,,,39683,pok,,,20457,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,,empty
935.0,,,39738,pok,,,20512,Kraft,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,ahd. nhd.,conflict
371.0,,,39751,pok,,,20525,kresso,,Gründling,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,as. ahd. ,conflict
371.0,,,39782,pok,,,20556,Krume,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,mhd. nhd. ,conflict
371.0,,,39806,pok,,,20580,krykla,,"verkrüppelter Baum, hinfalliges Geschöpf, Knochenbrüchigkeit",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,,empty
371.0,,,39820,pok,,,20594,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,,empty
371.0,,,39821,pok,,,20595,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,,empty
937.0,,,39862,pok,,,20636,krol,,kraus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575.0,ahd. mhd.,conflict
937.0,,,40094,pok,,,20868,kunt,,Ranzen (von Birkenrinde),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,norw. schwed.,conflict
940.0,,,40173,pok,,,20947,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,,empty
942.0,,,40186,pok,,,20960,Kober,,Korb,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,mhd. nhd. ,conflict
946.0,,,40290,pok,,,21064,Kaule,,"Kugel, kugelförmiger Gegenstand",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,nhd. (md.),conflict
946.0,,,40295,pok,,,21069,kullern,,"rollen, kugeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,,empty
946.0,,,40296,pok,,,21070,kollern ,,"rollen, kugeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580.0,,empty
947.0,,,40424,pok,,,21198,kiosan,,"schmecken, prüfen, wählen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,583.0,ahd. as.,conflict
947.0,,,40440,pok,,,21214,kust,,"Prüfung, Schätzung, Wahl, Vortrefflichkeit",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,583.0,ahd. as.,conflict
947.0,,,40443,pok,,,21217,kostōn,,"kosten, versuchen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,583.0,ahd. as.,conflict
947.0,,,40485,pok,,,21259,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,584.0,,empty
947.0,,,40568,pok,,,21342,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,590.0,,empty
950.0,,,40661,pok,,,21435,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,594.0,,empty
950.0,,,40662,pok,,,21436,γράβιον ,,Fackel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,595.0,maked. (illyr.) ,conflict
953.0,,,40678,pok,,,21452,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,595.0,,empty
953.0,,,40691,pok,,,21465,kratzen,,kratzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,596.0,mhd. nhd. ,conflict
953.0,,,40699,pok,,,21473,kreiz,,Kreis,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,596.0,ahd. mhd.,conflict
955.0,,,40738,pok,,,21512,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,598.0,,empty
961.0,,,40814,pok,,,21588,gëksen,,feinere unartikulierte Töne ausstoßen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,603.0,,empty
969.0,,,40916,pok,,,21690,gabul,,"gegabelter Ast, Gabel; Gabelungspunkt der Schenkel, vulva",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,605.0,air. mir. ,conflict
976.0,,,40983,pok,,,21757,gēr,,Wurfspeer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,609.0,ahd. as.,conflict
976.0,,,40994,pok,,,21768,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,609.0,,empty
977.0,,,41002,pok,,,21776,galar,,"luctus, planctus",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,611.0,cymr. corn. ,conflict
977.0,,,41004,pok,,,21778,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,611.0,,empty
978.0,,,41017,pok,,,21791,galgo,,"Galgen, Kreuz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,612.0,as. ahd. ,conflict
979.0,,,41032,pok,,,21806,gan,,"Schlund, Rachen; Kiemen, Kopf und Eingeweide kleinerer Fische",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,613.0,norw. schwed.,conflict
980.0,,,41035,pok,,,21809,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,613.0,,empty
982.0,,,41078,pok,,,21852,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,614.0,,empty
982.0,,,41095,pok,,,21869,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,616.0,,empty
983.0,,,41165,pok,,,21939,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,618.0,,empty
986.0,,,41204,pok,,,21978,*homi-teros,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619.0,osk.-umbr.,conflict
986.0,,,41205,pok,,,21979,*homi-temos,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619.0,osk.-umbr.,conflict
988.0,,,41229,pok,,,22003,*homōn-,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619.0,osk.-umbr.,conflict
990.0,,,41248,pok,,,22022,den,,Mensch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619.0,corn. bret. ,conflict
996.0,,,41311,pok,,,22085,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,621.0,,empty
998.0,,,41368,pok,,,22142,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,622.0,,empty
1003.0,,,41476,pok,,,22250,gin ,,Schlund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,aisl. ags. ,conflict
1003.0,,,41494,pok,,,22268,gil ,,"Bruch, hernia",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,ahd. mhd. ,conflict
1003.0,,,41512,pok,,,22286,gīge,,Geige,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,mnd. mhd. ,conflict
1008.0,,,41596,pok,,,22370,gaffen ,,mit offenem Munde anschauen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624.0,mhd. nhd.,conflict
1014.0,,,41839,pok,,,22613,gīt ,,"Gierigkeit, Habgier, Geiz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,632.0,ahd. mhd.,conflict
1017.0,,,41895,pok,,,22669,glīen,,"schreien, bes. von Raubvögeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,635.0,anmhd. ,unmapped
1017.0,,,41910,pok,,,22684,galm,,"Schall, Lärm",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,635.0,ahd. as.,conflict
1023.0,,,42006,pok,,,22780,gelo,,gelb,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,as. ahd. ,conflict
1029.0,,,42122,pok,,,22896,glanz,,glänzend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ahd. mhd. ,conflict
1029.0,,,42125,pok,,,22899,glenzen,,glänzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,ahd. mhd. ,conflict
1034.0,,,42177,pok,,,22951,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,,empty
1035.0,,,42246,pok,,,23020,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,,empty
1035.0,,,42258,pok,,,23032,glīsa,,"glänzen, schimmern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,norw. schwed. ,conflict
1035.0,,,42303,pok,,,23077,glotzen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,636.0,mhd. nhd. ,conflict
1035.0,,,42324,pok,,,23098,galt,,"keine Milch gebend, unfruchtbar",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,637.0,ahd. mhd.,conflict
1035.0,,,42360,pok,,,23134,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,640.0,,empty
1035.0,,,42377,pok,,,23151,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,642.0,,empty
1035.0,,,42545,pok,,,23319,gissa,,"raten, vermuten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,648.0,schwed. norw. ,conflict
1035.0,,,42550,pok,,,23324,biginnan,,"in-cipere, beginnen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,648.0,as. ahd. ,conflict
1037.0,,,42597,pok,,,23371,cam,,Schritt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,650.0,cymr. corn.,conflict
1039.0,,,42610,pok,,,23384,garpa,,"lärmen, prahlen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,651.0,schwed. norw. ,conflict
1045.0,,,42663,pok,,,23437,graz,,"Schößling, Zweig von Nadelhölzern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,653.0,ahd. mhd.,conflict
1049.0,,,42722,pok,,,23496,gern,,"begierig, eifrig nach etwas",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,654.0,ahd. as.,conflict
1049.0,,,42743,pok,,,23517,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,654.0,,empty
1050.0,,,42788,pok,,,23562,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,656.0,,empty
1050.0,,,42806,pok,,,23580,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,657.0,,empty
1055.0,,,42883,pok,,,23657,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,660.0,,empty
1058.0,,,42929,pok,,,23703,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,661.0,,empty
1058.0,,,42931,pok,,,23705,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,661.0,,empty
1058.0,,,42942,pok,,,23716,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,662.0,,empty
1059.0,,,42996,pok,,,23770,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,664.0,,empty
1059.0,,,43013,pok,,,23787,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,666.0,,empty
1062.0,,,43045,pok,,,23819,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,669.0,,empty
1067.0,,,43129,pok,,,23903,gausìngas,,"reichlich, ergiebig, fruchtbar",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,670.0,,empty
1073.0,,,43259,pok,,,24033,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,676.0,,empty
1078.0,,,43276,pok,,,24050,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,678.0,,empty
1081.0,,,43305,pok,,,24079,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,679.0,,empty
1082.0,,,43351,pok,,,24125,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,682.0,,empty
1082.0,,,43352,pok,,,24126,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,682.0,,empty
1082.0,,,43359,pok,,,24133,gast,,"Fremdling, Gast",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,683.0,ahd. as.,conflict
1087.0,,,43497,pok,,,24271,Garbe,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,688.0,mhd. nhd. ,conflict
1094.0,,,43553,pok,,,24327,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,689.0,,empty
1096.0,,,43579,pok,,,24353,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,690.0,,empty
1096.0,,,43584,pok,,,24358,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,690.0,,empty
1096.0,,,43598,pok,,,24372,grīma,,grīma,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,691.0,ags. as.,conflict
1098.0,,,43623,pok,,,24397,grīpan,,"greifen, ergreifen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,692.0,ags. as.,conflict
1106.0,,,43716,pok,,,24490,grund,,"Grund, Boden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,695.0,ags. as.,conflict
1106.0,,,43727,pok,,,24501,Grand,,Sand,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,695.0,nhd. (ndd.),conflict
1107.0,,,43734,pok,,,24508,grint,,"Grind, Schorf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,695.0,ahd. mhd.,conflict
1109.0,,,43834,pok,,,24608,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,698.0,,empty
1113.0,,,43877,pok,,,24651,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,698.0,,empty
1127.0,,,44234,pok,,,25008,biw,,Hornvieh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,707.0,cymr. corn. ,conflict
1127.0,,,44243,pok,,,25017,byw,,lebendig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,707.0,cymr. corn. ,conflict
1127.0,,,44304,pok,,,25078,Αντίβιος,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,710.0,,empty
1127.0,,,44305,pok,,,25079,βῑνεῖν ,,futuere,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,710.0,,empty
1138.0,,,44383,pok,,,25157,quelan,,Pein leiden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,ahd. as.,conflict
1138.0,,,44384,pok,,,25158,qual,,Pein leiden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,ahd. as.,conflict
