lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
46790,hōf,paralyzed in the hands,19332,hof,"A house, hall, dwelling, building","A house, hall, dwelling, building; ædes, domus :-- Lytel hof ædicula, Ælfc. Gl. 107; Som. 78, 84; Wrt. Voc. 57, 60. Cinges hof basilica, Som. 78, 86; Wrt. Voc. 58, 1. Hof séleste dwelling most excellent [the ark], Cd. 69; Th. 84, 6; Gen. 1393: 66; Th. 79, 25; Gen. 1316: 67; Th. 81, 15; Gen. 1345: 73; Th. 90, 2; Gen. 1489. Gif hwá hwylce hefige yfelnysse on his hofe geseó genime mandragoran on middan ðam huse swá mycel swá hé ðonne hæbbe ealle yfelu hé út ánýdeþ if any one see some grievous evil in his home, let him take mandragora into the middle of the house, as much as he has at the time, he will drive out all evils, Herb. 132, 7; Lchdm. i. 248, 11: Cd. 76; Th. 94, 29; Gen. 1569: 112; Th. 148, 13; Gen. 2456. Hé gewát from his ágenum hofe isaac lǽdan he departed from his own house leading Isaac, 139; Th. 173, 32; Gen. 2870. Him Hróðgár gewát tó hofe sínum ríce tó reste Hrothgar had gone to his sleeping-chamber, Beo. Th. 2477; B. 1236. Tó hofe sínum to her dwelling, 3019; B. 1507: 3953; B. 1974. Se hálga wæs tó hofe lǽded in ðæt dimme ræced the saint was led to the building [prison] into that dark house, Andr. Kmbl. 2616; An. 1309. Of ðam engan hofe, Exon. 73 b; Th. 274, 12; Jul. 532: Elen. Kmbl. 1420; El. 712. Tó hofe to the [queen's] house, 1111; El. 557. In ðam reónian hofe underground, 1664; El. 835. Him hof tǽhte pointed out to them the dwelling [of Hrothgar], Beo. Th. 630; B. 312. Ðæt rǽdleáse hof hell, Cd. 2; Th. 3, 32; Gen. 44: 217; Th. 276, 23; Sat. 193. Hofa ædes, Ælfc. Gl. 107; Som. 78, 83; Wrt. Voc. 57, 59. Hé ða hofa gehealdeþ and begýmeþ qui illa oppida maritima observat, Nar. 37, 26. Hofu, Andr. Kmbl. 1676; An. 840: Exon. 124 a; Th. 477, 26; Ruin. 30. On Faraones hofun in domos Pharaonis, Ex. 8, 24. Hofum, Beo. Th. 3677; B. 1836. [O. Sax. O. Frs. hof: Icel. hof a temple: O. H. Ger. hof curtis, curta, atrium, aula, domus; Ger. hof.] DER. ceaster-, gæst-, gnorn-, grorn-, heolstor-, mearc-, morþor-, sand-, stán-, súsl-, ýþ-hof."
46790,hōf,paralyzed in the hands,19333,HÓF,A,"A HOOF :-- Hóf ungula, Ælfc. Gl. 72; Som. 71, 6; Wrt. Voc. 43, 59: Wrt. Voc. 71, 76. Hors hófum wlanc the horse proud of hoofs, Runic pm. Kmbl. 343, 5; Rún. 19. [Icel. hófr: O. H. Ger. huof ungula: Ger. huf.]"
49992,hrēran,\N,19656,hreran,to fall:,"to fall: -- Ðæt ic hryre ł gefealle [ = ? hrure ł gefeólle] ut caderem, MS. T: hí hrǽron, Ps. Spl. 117, 13."
49992,hrēran,\N,19657,hréran,"To move, shake, stir","To move, shake, stir :-- Ic wudu hrére I move the wood, Exon. 101 a; Th. 381, 9; Rä. 2, 8. Hréra, 101 b; Th. 383, 9; Rä. 4, 8. Forhwí dréfe gé eówru mód mid unrihte fióunge swá swá ýða for winde ða sǽ hréraþ quid tantos juvat excitare motus, Bt. 39, 1; Fox 210, 25: Bt. Met. Fox 27, 5; Met. 27, 3. Hig wegdan hrérdan heora heáfod moverunt capita sua, Ps. Th. 108, 25. Hrér swíðe stir thoroughly, L. M. 1, 38; Lchdm. ii. 94, 9, 21. Hrér mid sticcan, 3, 26; Lchdm. ii. 322, 28. Hrére ðonne swíðe let it be thoroughly shaken, 1, 36; Lchdm. ii. 88, 1: 38; Lchdm. 92, 4: 94, 13. Hé ne lǽtaþ míne fét láðe hréran non dedit commoveri pedes meos, Ps. Th. 65, 8. Hréran mid hondum hrímcalde sǽ to row on the ice-cold sea, Exon. 76 b; Th. 286, 21; Wand. 4. Sum mæg fromlíce ofer sealtne sǽ sundwudu drífan hréran holmþræce, 17 b; Th. 42, 25; Cri. 678. [O. Sax. hrórian: Icel. hræra to move, stir: O. H. Ger. hruorian movere, agitare, tangere: Ger. rühren.] v. on-hréran, hrór."
54328,lǣst,\N,20900,læst,". v. læssa, læs.",". v. læssa, læs."
54328,lǣst,\N,20901,lǽst,a track.,a track. v. lást.
54328,lǣst,\N,20902,lǽst,"A covering for the foot, a boot","A covering for the foot, a boot :-- Lǽste ocreæ, Ælfc. Gl. 29; Som. 61, 25; Wrt. Voc. 26, 24. v. lǽs-hosum, lǽst-wyrhta, lást, and Icel. leistr; m. a short sock: O. H. Ger. leist calopodium, forma: Ger. leisten."
54328,lǣst,\N,20903,lǽst,"act, performance(?)","act, performance(?) :-- Nalles hige gehyrdon háliges láre siððan leófes leóþ lǽste neár swég swiðrode they did not neglect the holy one's [Moses] teaching, after the loved one's lay, when the time drew nearer for action [crossing the Red Sea], and his voice died away, Cd. 158; Th. 197, 17: Exod. 308. v. Bouterwek's Cædmon i. 321; and cf. ful-lǽst, ge-lǽst."
54984,lád,"guidance, transport, maintenance",20794,lád,"a course, way","a course, way :-- Micel is lád ofer lagustreám great is the way across the water, Andr. Kmbl. 845; An. 423: Exon. 94 a; Th. 353, 17; Reim. 14. Brimwudu láde fús the ship swift in its course, 52 a; Th. 182, 6; Gú. 1306. Ne lǽt ðú ðec síðes getwǽfan láde gelettan lifgende monn do not thou let living man divert thee from thy journey, hinder thee from thy way, 123 b; Th. 474, 3; Bo. 24: Beo. Th. 1142 ; B. 569. Hú lomp eów on láde ðá ðú gehogodest sæcce sécean ofer sealt water, 3978; B. 1987. Ic freónda beþearf on láde ðonne ic sceal langne hám ána gesécan I need friends on my way, when alone I must seek my long home, Apstls. Kmbl. 183; Ap. 92: Andr. Kmbl. 551; An. 276. Noe tealde ðæt hé (the raven) hine, gif hé on ðære láde land ne funde, sécan wolde, Cd. 72; Th. 87, 5: Gen. 1444. Se ús ðás láde sceóp who shaped this course for us, 89: Th. 110, 21; Gen. 1841."
54984,lád,"guidance, transport, maintenance",20795,lád,"excuse, defence against a charge","excuse, defence against a charge :-- Nú hí nabbaþ náne láde be hyra synne nunc excusationem non habent de peccato suo, Jn. Skt. 15, 22. Ðætte hé náne láde ne mǽge findan ac síe súa mid his ágnum wordum gebunden et in nulla sui defensione se exerceat, quam sententia proprii oris ligat, Past. 26, 3; Swt. 185, 16. Ða nǽnige láde gedón ne mágon on dómes dæge ah sceolon mid deóflum in éce wíte gefeallan those will not be able to make any defence at the day of judgment, but will have to fall with devils into everlasting punishment, Blickl. Homl. 57, 20."
54984,lád,"guidance, transport, maintenance",21105,láð,What is hateful,"What is hateful or harmful, harm, evil, injury, hurt, trouble, grief, pain, annoyance, enmity :-- Ðætte monnum héh is laaþ [adj.?] is mið Gode quod hominibus altum est, abominatio est apud deum, Lk. Skt. Lind. 16, 15. Hit sóna nǽnig láð ne biþ it [the pain] will soon be no annoyance, Herb. 1, 11; Lchdm. i. 74, 10. Hé mé nówiht láðes ætýwde ille mihi nil inimicitiarum intulerit, Bd. 2, 12; S. 513, 25. Ðæt hé ðé nánwiht láðes ne dó ut nec ipse tibi aliquid mali faciat, 514, 3. Ðæt him mon nóht láðes gedón dorste ne qui prædicantibus quicquam molestiæ inferret, 5, 10; S. 624, 6. Ic eom mid ðæs láðes sáre swíðe ofþrycced I am sorely oppressed with the pain of this trouble; insitus animum moeror praegravat, Bt. 8; Fox 24, 14. Ða ungeþyldegan ne mágon áberan nánwuht ðæs láðes ðe him mon on legþ oððe mid wordum oððe mid dǽdum the impatient cannot bear any annoyance that is put upon them either by word or deed; impatientes ab aliis illata non tolerant, Past. 40, 4; Swt. 293, 16. Ðeáh hié nán mann mid láðe ne gréte hié séceaþ ða ðe hié fleóþ though no man attacks them, they seek those that flee from them; iracundi se declinantes insequuntur, 293, 19. Hié hit tó nánum fácne ne tó nánum láðe næfdon ðætte ða earman wífmen hié swá tintredon nec tamen miseriæ hominum pressura temporum deputata est, Ors. 1, 10; Swt. 48, 13. Wið ðæm ðe hié of ðæm londe mósten búton láðe ut tutum et incolumem exercitum a locorum periculo liberaret, 6, 32; Swt. 286, 28. Mid lufe ge mid láðe with what is pleasant and what is unpleasant, Blickl. Homl. 45, 8. Nis hit gód ðæt hié síen on ðam láðe it is not good that they be in that durance [the fiery furnace], Cd. 193; Th. 243, 2; Dan. 430. Ne dó ic him ná láð I will not harm them, Gen. 18, 30: Nar. 16, 22. Eálá hwæt ðú mé mycel yfel and láð dést mid ðínre ærninge O quam magnum væ facis mihi sic equitando, Bd. 5, 6; S. 619, 14: Cd. 21; Th. 25, 11; Gen. 392. Wið eal ðæt láð ðe intó land fare against all the harm that comes into the land, Lchdm. i. 388, 14. Ðonne hié láð gedóþ hié sculon lufe wyrcean when they do evil, they must act so as to regain love, Cd. 29; Th. 39, 11; Gen. 624. Ðú míne sáwle of deáþes láðum wiðlǽddest eripuisti animam meam de morte, Ps. Th. 55, 11. [O. Sax. O. Frs. léð: O. H. Ger. leid dolor, moeror, injuria, malum, execratio: Ger. leid.]"
54984,lád,"guidance, transport, maintenance",21106,láð,"Causing hate, evil, injury, annoyance; hateful, hated, loathed, loth, displeasing, injurious, grievous","Causing hate, evil, injury, annoyance; hateful, hated, loathed, loth, displeasing, injurious, grievous :-- Láth ingratus, Ep. Gl. 12 b, 16. Laath invisus, 12 f, 5. Ðá wæs ic swíðe onscúniende and mé láð wæs multum detestatus sum, Bd. 5, 12; S. 630, 32. Ðeáh hit láð wǽre, Chr. 1006; Erl. 141, 7. Him wæs láð tó ámyrrene his ágenne folgaþ, 1048; Erl. 178, 11. Fram allum mannum hé biþ láð he shall be hated of all men, Lchdm. iii. 162, 19. Se wæs láð Gode, on hete heofoncyninges, Cd. 30; Th. 40, 31; Gen. 647. Swá láð wæs Péna folc Scipian so hateful were the Carthaginians to Scipio, Ors. 4, 10; Swt. 198, 15. Mánswara láð leóda gehwam, Exon. 10 b; Th. 12, 31; Cri. 194. Leófest on lífe láð biþ ðænne what is dearest in this life, shall then be hateful, Dóm. L. 16, 243. Láð biþ ǽghwǽr wineleás hæle he is everywhere unloved, a friendless man, Exon. 87 b; Th. 329, 9: Vy. 31. Wæs ðæt gewinn tó láð and longsum that strife was too grievous and long, Beo. Th. 268; B. 134. Hé mé álýsde of láðum grine huntum unholdum ipse liberavit me de laqueo venantium, Ps. 90, 3. Lǽdan on láðne síþ to lead to hell, Exon. 118 b; Th. 455, 20; Hy. 4, 52. Ðec gelegdon on láðne bend they put thee into grievous captivity, Cd. 225; Th. 298, 27; Sat. 539. Ða fuglas ús nǽnige láðe ne yfle ne wæron aves non nobis perniciem ferentes, Nar. 16, 18. Ða rihtwísan sint láðe and forþrycte the righteous are hated and oppressed, Bt. 3, 4; Fox 6, 23. Hé hæfde fela ǽhta ðe him wǽron láðe tó forlǽtenne he had many possessions that he was loth to leave, Basil admn. 9; Norm. 56, 7. Gé habbaþ ús gedón láðe Pharaone, Ex. 5, 21. Láð gewidru grievous storms, Beo. Th. 2754; B. 1375. Næs ic him láðra ówihte ðonne his bearna hwylc I was not a whit less dear to him than any of his children, 4856; B. 2432. Ic á ne geseah láðran landscipe never saw I scene more hateful, Cd. 19; Th. 24, 11; Gen. 376. Sege ðínum leódum miccle láðre spell tell to thy people a tale that will please much less, Byrht. Th. 133, 15; By. 50. Gnornsorga mǽst wyrda láðost greatest of griefs, most grievous of fates, Elen. Kmbl. 1953; El. 978. Ðǽr ðé láðast biþ, Exon. 41 a; Th. 137, 17; Gú. 560. Áne ða mǽstan synne and Gode þa láðustan one of the greatest sins and most displeasing to God, Ex. 32, 21."
56442,mæg,\N,21938,MǽG,"A relative, kinsman","A relative, kinsman :-- Mǽg propinquus, Wrt. Voc. 72, 45 : Ælfc. Gr. 5; Som. 4, 51. Hwylc þyncþ ðé ðæt sý ðæs mǽg ðe on ða sceaðan befeóll quis videtur tibi proximus fuisse illi qui incidet in latrones? Lk. Skt. 10, 36. Meig contribulius, Wrt. Voc. ii. 104, 26. Meeg, Ep. Gl. 6 f, 17. Se wæs his mǽg and his freónd and hæfde his sweoster tó wífe qui erat cognatus et amicus ejus, habens sororem ipsius conjugem, Bd. 3, 21; S. 551, 6 : Blickl. Homl. 113, 22. Him cýþdon ðæt hiera mǽgas him mid wǽron . . And ðá cuǽdon hié ðæt him nǽnig mǽg leófra nǽre ðonne hiera hláford . . and ðá budon hié hiera mǽgum ðæt hié gesunde from eodon, Chr. 755; Erl. 50, 17-21. Hér Æþelherd cining forþférde and fǽng Cúðréd his mǽg tó West-Seaxna ríce, 740; Erl. 47, 33 : 754; Erl. 49, 18 : 962; Erl. 120, 2. Abrahames mǽg (Lot), Cd. 94; Th. 121, 19; Gen. 2012. Higeláces mǽg (Beowulf), Beo. Th. 820; B. 408. Úre ieldesta mǽg our first parent, Past. 43, 5; Swt. 313, 15. Ne hǽme nán man wið his mǽges (fratris) wíf, Lev. 18, 16. Mǽges filii, Cd. 140; Th. 176, 5; Gen. 2907. Moises heóld his mǽges (soceri) sceáp, Ex. 3, 1. Moises gecirde tó his mǽge, 4, 18. Abrahame, mǽge Lothes, Cd. 141; Th. 177, 2; Gen. 2923. Cénwalh gesalde Cúþréde his mǽge (fratrueli), Chr. 648; Erl. 26, 15. Ne bysmra ðú ðínne mǽg non facies calumniam proximo tuo, Lev. 19, 13. Gif man gehádodne man oððe ælþeódigne forrǽde ðonne sceal him cyningc beón for mǽg and for mundboran, L. C. S. 40; Th. i. 400, 6. Ne his mágas (fratres) ne gelýfdon on hyne, Jn. Skt. 7, 5. His eorþlícan mágas his kinsmen according to the flesh, Chr. 979; Erl. 129, 12. His mágas and his frýnd cognati atque amici, L. Ecg. C. 36; Th. ii. 160, 22. Gif bana of lande gewíteþ his mágas healfne leód forgelden, L. Ethb. 23; Th. i. 8, 7. Bócland him his mǽgas (MS. B. his yldran) leáfden, L. Alf. pol. 41; Th. i. 88, 16. Hine móton his mǽgas (MS. B. mágas) unsyngian his kindred may exculpate him, L. In. 21; Th. i. 116, 8. Sunu oððe mǽgas (MS. B. mágas), 23; Th. i. 116, 15. Mága affinium, Hpt. Gl. 480, 18. ǽnig ðínra mága oððe yldrena aliquis de tuis parentibus aut cognatis, Bd. 2, 12; S. 514, 15. Mid gýmenne mínra mága cura propinquorum, 5, 24; S. 647, 22. Se wæs æðelboren of ǽwfæstum mágum he was nobly born of pious parents, Homl. Skt. 4, 3. Suna ic lǽrde ðæt hié hýrdon heora yldrum and heora mágum, Blickl. Homl. 185, 21. Súþ-Seaxe and Eást-Seaxe from his mǽgum (ancestors) ǽr mid unryhte ánídde wǽrun, Chr. 823; Erl. 62, 23. Gé beóþ gesealde fram mágum and gebróðrum and cúðum and freóndum trademini a parentibus et fratribus et cognatis et amicis, Lk. Skt. 21, 16. Lǽraþ eówre suna and eówre mágas docebis filios ac nepotes tuos, Deut. 4, 9. Mágos propinquos, Kent. Gl. 368. Bearn árísaþ ongén mágas insurgent filii in parentes, Mt. Kmbl. 10, 21. Ymbe míne mágas ic hogige erga propinquos curo, Ælfc. Gr. 47; Som. 47, 29. Ðíne leófostan frýnd fæder and módor and ðíne mágas patrem tuum et matrem et omnem cognationem tuam, Jos. 2, s8: Ps. Th. 73, 8. Ealle wyrd forsweóp míne mágas, Beo. Th. 5622; B. 2815 : Blickl. Homl. 139, 16. [Laym. mæi a cousin : Goth. mégs a son-in-law : O. Sax. mág a relation : O. Frs méch : Icel. mágr a father-in-law : O. H. Ger. mág cognatus, affinis.] v. cneó-, fæderen-, freó-, friðe-, heáfod-, hleó-, hylde-, leód-, médren-, neáh-, wine-, woruld-mǽg; un-mǽg; ge-mágas."
56442,mæg,\N,21939,mǽg,"A woman, kinswoman","A woman, kinswoman :-- Freólecu mǽg (Eve), Cd. 42; Th. 55, 17; Gen. 895 : (Cain's wife), 50; Th. 64, 21; Gen. 1053 : (Hagar), 101; Th. 134, 18; Gen. 2226. Drihtlícu mǽg (Sara), 89; Th. 111, 2; Gen. 1850 : 133; Th. 168, 12; Gen. 2781. Mǽg ælfsciéno (Sara), 86; Th. 109, 23; Gen. 1827 : 130; Th. 165, 11; Gen. 2730. Seó eádge mǽg, sancta Maria, Exon. 9 a; Th. 6, 21; Cri. 87. Seó æþele mǽg (Juliana), 68 a; Th. 253, 4; Jul. 175. Seó wuldres mǽg, 74 b; Th. 278, 20; Jul. 600. Cáseres mǽg (Elene), Elen. Kmbl. 660; El. 330 : 1335; El. 669. [Laym. may : Orm. maȝȝ : Chauc. mai.] v. eád-, wyn-mǽg."
56442,mæg,\N,21940,mæg,may.,may. v. magan.
56959,mǣð,measure,21926,MǽD,and,"and we; mǽdwe, an; f. also (?) mǽdwa, an; m. A MEAD, meadow :-- Mǽd pratum, Ælfc. Gl. 57; Som. 67, 75; Wrt. Voc. 38, 1 : 96; Som. 76, 45; Wrt. Voc. 53, 52. xii æcras an westhealfe ðære strǽte and án médwa beneoþan ðæm hliþe xii acres on the west side of the road, and one meadow beneath the hill, Cod. Dipl. Kmbl. iii. 52, 15. vi æcras mǽde on ða geréfmǽde, 53, 2. xvi gioc ærþelandes and médwe, i. 316, 26. On Wíferþes mǽduan hege to the hedge of Wiferth's meadow, iii. 78, 21. Andlang heges on Eomeres mǽduan (cf. on Eomeres médwa, 405, 24) ; of ðam mǽduan . . . andlang burnan on Hereferþes mǽduan, 78, 6-9. Tó wudumǽdwan; of ðæm mǽdwan, 246, 22. (In the last two passages perhaps the forms are plural as in) Tó ðǽm mǽdwum wið súðan ða mǽdwa, 169, 2-3. [Mid lǽswe and mid mǽdwe, Chr. 777; Erl. 55, 12.] Gelíce and mon mǽd máwe just as one mows a meadow, Ors. 2, 8; Swt. 92, 15. xiiii æceras and ða mǽde ðe ðár tó líþ Ðúnstán gebohte æt Uhtlufe xiiii acres and the meadow pertaining thereto Dunstan bought of Uhtlufu, Cod. Dipl. Kmbl. ii. 3, 34. Norþrihte on mǽre mǽde westewearde, iii. 416, 18. Of ðere ealdan díc ðæt on wylihte mǽdwan; of wylihte mǽdwan, 235, 16. On rýdmǽdwan ufewarde, 378, 14. Eahta æceras mǽdwa . . . xii æceras mǽdwa, 4, 12-13. Mǽda prata, Hpt. Gl. 409, 38. Ðeós wyrt biþ cenned on mǽdum this plant is produced in meadows, Herb. 1, 1; Lchdm. i. 70, 2. [Cf. Ger. mähde a meadow.] v. gafol-, geréf-, mór-mǽd; mǽþ."
56959,mǣð,measure,21927,mǽd,"mǽdan. v. ge-mǽd, ge-mǽdan.","mǽdan. v. ge-mǽd, ge-mǽdan."
56967,mǣl,time,22040,mǽl,m.,"m. (?) I. a measure :-- Dó wines þrié mél on pour three measures of wine on, L.M. 1, 45; Lchdm, ii. 110, 26. v. cucler-mǽl, dæg-mǽl, fot-mǽl, mǽl-tange; and cf. Icel. mál a measure: Dan. maal. II. a mark, sign, cross, crucifix :-- Hér ðþiéwde reád Cristes mǽl on hefenum in this year a red cross appeared in the sky. Chr. 773; Erl. 52, 23. Mid ðám wæs sum mycel gylden Cristes mǽl in quibus crucem magnam auream, Bd. 2, 20; S. 522, 9. Hé ðæt Cristes mǽl hræde weorce geworhte . . and ðæt Cristes mǽl genam and on ðone seáþ sette, 3, 2; S. 524, 16-18. Bǽron Cristes róde tácen sylfrene Cristes mǽl crucem pro vexillo ferentes argenteam, 1, 25; S. 487, 3. ǽnne sylfrene mále on V. pundon a silver crucifix of five pounds, Chart. Th. 558, 33. Ðon on ealdan Cristes mǽle; of ðam Cristes mǽle, Cod. Dip. Kmbl. vi. 66, 34. Ealle hit writen mid Cristes mǽl all signed it with a cross, Chr. 963; Erl. 123, 25. v. fýr-mǽl, ge-mǽl, grǽg-mǽl: O. Sax. hobid-mǽl head on a coin and cf. Icel. mál applied to the inlaid ornamenting of weapons: and English hring-, wunden-mǽl. The word is also used for the sword itself brogden mǽl, Beo. Th. 3236; B. 1616: 3338; 8. 1667: Elen. Kmbl. 1574; El. 759. v. mal-sweord. III. fixed, suitable, appointed time, season, occasion :-- Mǽl is mé tó féran it is time for me to go, Beo. Th. 637; 316. Ðá wæs sǽl and mǽl ðæt tó healle gang Healfdenes sunu, 2021; B. 1008. Ðá ðæs mǽles wæs mearc agongen then was the appointed time past, Cd. 83; Th. 103, 16; Gen. 1719: 224; Th. 296, 12; Sat. 501. Ic ðæt mǽl geman ðonne we gehéton ússum hláforde I remember the time when we promised our lord, Beo. Th. 5259; B. 2633. Ælce mǽle on each occasion, Exon. 119a; Th. 457, 30; Hy. 4, 92. Se geweald hafaþ sǽla and mǽla he hath power over times and seasons. Beo. Th. 3226; 1611. Efne swylce mǽla swylce ... just at such times as ..., 2502; B. 1249. Mǽla gehwylce on every occasion, 4121; B. 2057: Ps. Th. 118, 62. Ðú him mete sylest mǽla gehwylce and ðæs tídlíce tíd gemearcast tu das escam illis in tempore opportuno, 144, 16: 21. Ðæt ǽr feala mǽla behýded wæs which long before was hidden, Elen. Kmbl. 1971; El. 987. ǽrran mǽlum on former occasions, Beo. Th. 1819; B. 907: 4466; B. 2237: 6062; B. 3035. IV. the time for eating, a meal :-- Ðás hálgan lenctenlíce tide gehealdan mid clǽnum fæstene ælce dæge tó ánes mǽles (having only one meal a-day, cf. Icel. fasta einmælt). Wulfst. 285, 2. Hé gereordade æt ánum mǽle fif þúsend manna he fed at one (meal) time five thousand men, 293, 27. Yfel biþ ðæt man rihtfæstentíde ǽr mǽle ete, L. C. S. 47; Th. i. 402, 24: Homl. Th. ii. 590, 25. Gífernys biþ ðæt se man ǽr tíman hine gereordige oððe æt his mǽle tó micel þicge it is greediness when a man eats before the time or takes too much at his meal, 218, 30. Ne fæsþ se no Gode ac him selfum se ðe ðæt nyle þearfum sellan ðæt hé ðonne on mǽle lǽfþ ac wile hit healdan eft tó óðrum mǽle non Deo, sed sibi quisque jejunat, si ea quæ ventri ad tempus subtrahit, non egenis tribuit sed . . custodit, Past. 43, 8; Swt. 317, 4. Múþa gehwylc mete þearf mǽl sceolon tídum gongan every mouth needs meat; meals must there be at times, Exon. 91 a; Th. 341, 13; Gn. Ex. 125. [Laym. Orm. mæl: O. E. Homl. A. R. mel: Chauc. mel, meel a meal: Prompt. Parv. meel pastus: Goth. mél a time: Icel. mál time, meal-time, season: O. H. Ger. mál time, occasion: M. H. Ger. mál: Ger. ein-mal, etc.: M. H. Ger. mál time for eating, meal: Ger. mahl.] v. -mǽlum."
56967,mǣl,time,22041,mǽl,"A speech, talk, conversation","A speech, talk, conversation :-- Gemuna ða mǽla ðe wé oft æt meodo sprǽcon think of the talks that we oft had at table, Byrht. Th. 137, 66; By. 212. [Icel. mál; n. speech, colloquy, talk.] v. mǽlan."
56967,mǣl,time,22042,mǽl,"A cause, suit, action","A cause, suit, action (?) :-- Ðú symle furðor feohtan sóhtest mǽl ofer mearce thou didst ever press on to fight, didst pursue thy cause (i.e. carry on war) over the border, Wald. 1, 33; Vald. l, 19. Cf. Icel. mál a suit, cause; sækja mál to prosecute (as a law term). Stephens takes mǽl here = mark, goal: Rieger (quoted by Grein) takes it = gemót, concio, so figuratively battle, v. mál."
57034,mā,\N,21907,má,More.,indecl. cpve. used as subst. and adj. More.
57034,mā,\N,21908,má,"More, rather, further","More, rather, further :-- Mǽ amplius, Ps. Surt. 50, 4. Gáþ má tó ðám sceápum potius ite ad oves, Mt. Kmbl. 10, 6 : 28. ǽlces monnes æþelo bióþ má on ðam móde ðonne on ðam flǽsce, Bt. 30, 1; Fox, 110, 2: Past. 17, 9; Swt. 121, 22. Nis him blód tó lǽtanne ac má hira man sceal tilian mid wyrtdrencum he is not to be let blood, but rather the symptoms are to be treated with drinks made from herbs, L. M. 1, 35 ; Lchdm. ii. 82, 16. Hé ðone ná eft ne wyrge, ac hine má bletsige, L. E. 1. 21 ; Th. ii. 416, 12. Forðon ðe Godes willa is ðæt tó Columban mynstre hé má fære and lǽre Dei enim voluntatis est ut ad Columbæ monasteria magis pergat docenda, Bd. 5, 9; S. 622, 39. Hé má geceás ðæt hé wæs eft hám hweorfende he preferred to return home, 5, 2 ; S. 615, 33. Him wíslícre and gehyldre wǽre ðæt hí má hám cyrdan ðonne hí ða eallreordan þeóde gesécan sceoldan, 1, 23 ; S. 485, 32. Ðæt hié má mehten heora weras wrecan that they might better avenge their husbands, Ors. 1, 10; Swt. 46, 4. Gyt má oððe gyt swíðor immo, Ælfc. Gr. 38; Som. 42, 18 : Bt. 32, 1; Fox, 114, 17. Ne ðonne má nor further, 16, 3; Fox, 54, 29. Ongunnon hí Moyses má bysmrian, Ps. Th. 105, 14. Se má eallum Angelcyningum Brytta þeóde fornom qui plus omnibus Anglorum primatibus gentem vastavit Brittonum, Bd. 1, 34; S. 499, 19. Wénestú recce hé hire ǽfre má numquid revertetur ad eam ultra, Past. 52, 3 ; Swt. 405, 12 : Cd. 216; Th. 273, 21; Sat. 140. Ne synga ðú nǽfre, má, Jn. Skt. 8, 11. Ðæt ðú má ne síe mínra gylta gemyndig, Elen. Kmbl. 1630; El. 817. Má of heora múþe hit ne eode it (water) no longer came out of its mouth, Blickl. Homl. 247, 9. Sægdon ðæt hí nó má ne mihton swencte beón they said that they could not be troubled any more, Bd. 1, 12 ; S. 481, 3. Ðam mycle má hé scrýt eów quanto magis vos vestit, Mt. Kmbl. 6, 30. Mycle má, 7, 11. Swá mycele má, Lk. Skt. 12, 28. Hwæt is ðæt ðé má ðæt ǽnig man mǽge óðrum dón ðæt hé ne mǽge him dón ðæt ilce quid autem est, quod in alium facere quisquam potest, quod sustinere ab alio ipse non potest; Bt. 16, 2; Fox 52, 27. Ðá clypodon hig ðæs ðé má [so much the more, cf. O. H. Ger. des diu mér : Ger. desto mehr], Mt. Kmbl. 20, 31 : Mk. Skt. 6, 51 : 10, 48. Hit ðǽr ne weaxt ðé má ðe gimmas weaxaþ on wíngeardum it does not grow there any more than jewels grow in vineyards, Bt. 32, 3; Fox 118, 10 : 34, 1 : Fox 134, 15. Ðæra máðma ne róhte ðé má ðe reócendes meoxes, Homl. Skt. 7, 20 : L. Edg. C. 7; Th. ii. 280, 6. Gelpan ne þorfte Costontinus ne Anláf ðý má no need had Constantine to boast, no more had Anlaf, Chr. 937 ; Erl. 114, 12; Æðelst. 46. Næs him se swég tó sorge ðon má ðe sunnan scíma the noise (of the flames) was not troublesome to them any more than sunshine, Cd. 187; Th. 232, 23; Dan. 264. Hié ðæs ne onmunden ðon má ðe eówre geféran, Chr. 755; Erl. 50, 25. Ðá ne wolde se pápa ðæt geþafigean ne ða burhware ðon má then the pope would not permit it, no more would the citizens; et si pontifex concedere illi quod petierat voluit, non tamen cives potuere permittere, Bd. 2, 1 ; S. 501, 33 : Ps. Th. 93, 13 : Salm. Kmbl. 436; Sal. 218. Má and má magis magisque, Bd. 4, 29; S. 607, 15. Weaxan á má and má, Past. 37, 1 ; Swt. 263, 18. Se wela ðe [hí] him dæghwamlíce gesamnodan má and má, Blickl. Homl. 99, 29. [Mo, moe remains down to Shakspere's time. O. Frs. má; adv. and subst.; other dialects have forms which contain the comparative suffix : Goth. mais : adv.; ni þana mais no more; O. Sax. mér; subst. and adv.; þan mér any more : Icel. meir : adv.; O. H. Ger; mér; adv.]"
